tweet_id_str,created_at,user_id_str,username,name,user_mentions,hashtags,location,lang,quote_count,views_count,favorite_count,reply_count,retweet_count,bookmark_count,media_url_https,tweet_url,relation_type,target_tweet_id_str,target_username,full_text
2022682285305401534,Sat Feb 14 21:40:11 +0700 2026,1535267926449631232,kkurassu_,ikanpepes☆!,@mandikecil,-,Bangsal 127,in,0,0,0,0,11739,0,-,https://x.com/kkurassu_/status/2022682285305401534,retweeted,2019380745090003074,mandikecil,"RT @mandikecil: Pemerintah kontol, MBG kontol, sawit kontol, hilirisasi nikel kontol, zionis kontol, dewasa kontol, cinta-cintaan kontol, mobile legends kontol"
2022667616796705132,Sat Feb 14 20:41:53 +0700 2026,1766317008042491904,na2shhh,୨ৎ𝐧𝐚𝐧𝐚𝐬𝐡𝐢𝐞🍓🐣🧸✿,@sexieest,-,-,in,0,0,0,0,5973,0,-,https://x.com/na2shhh/status/2022667616796705132,retweeted,2022222360775164109,sexieest,"RT @sexieest: warga indo tiap hari melawan penyakit sawit gila, kalau cuma ocehan knetz mah ibarat masuk telinga kanan keluar beli bakso"
2022595408036536800,Sat Feb 14 15:54:57 +0700 2026,1777465650858074112,boopadoop_a,j 🪼,@sisilainpetrik,-,-,in,0,0,0,0,9041,0,-,https://x.com/boopadoop_a/status/2022595408036536800,retweeted,2015399215883809160,sisilainpetrik,RT @sisilainpetrik: 2023: Lengah dikit jadi Mixue 2024: Lengah dikit jadi Tomoro 2025: Lengah dikit jadi Sawit 2026: Lengah dikit jadi dapur MBG
2022632731474108646,Sat Feb 14 18:23:16 +0700 2026,1940663907192127488,dzector_,Dzector,-,-,-,in,61,250160,6284,206,802,257,https://pbs.twimg.com/media/HBHVwCGakAYSWPl.jpg,https://x.com/dzector_/status/2022632731474108646,-,-,-,"🇺🇸 USA has Apple. 🇨🇳 China has Huawei.  🇰🇷 South Korea has Samsung.  🇯🇵 Japan has Sony.  what does YOUR country have?  # 🇮🇩 Indonesia has Esia Hidayah, remind You to pray 5 Times A day  # Punya kebon sawit, luasnya sama kayak negara lu. Ape lu ape lu ..  🇨🇭 Switzerland - we have your money.   🇮🇩Indonesia has Tolak Angin, the smart people who work at Apple, Huawei, Samsung, and Sony drink Tolak Angin  Our country even has warteg that adopted touchscreen technology earlier than many larger or more modern businesses."
2022596256011587873,Sat Feb 14 15:58:20 +0700 2026,1267940786991099905,bangherwin,herwin,-,-,"Bali, Indonesia",in,20,51132,6635,45,3010,136,https://pbs.twimg.com/amplify_video_thumb/2022595421818990594/img/kOMzwLHVaqVDJYMM.jpg,https://x.com/bangherwin/status/2022596256011587873,-,-,-,"Anti Sawit Sawit Club • Suku Awyu di Papua menolak kebun sawit karena tanah itu tanah ulayat adat mereka. Bukan lahan kosong di Google Maps.  Bukan angka di neraca investor. Itu hutan, sumber hidup, identitas, dan warisan.  Kalau tanah adat berubah jadi kebun sawit, yang kaya siapa? Yang kehilangan siapa?"
2022668656912797922,Sat Feb 14 20:46:01 +0700 2026,1823966161127796736,minchucul,asha,@sexieest,-,-,in,0,0,0,0,5973,0,-,https://x.com/minchucul/status/2022668656912797922,retweeted,2022222360775164109,sexieest,"RT @sexieest: warga indo tiap hari melawan penyakit sawit gila, kalau cuma ocehan knetz mah ibarat masuk telinga kanan keluar beli bakso"
2022667876495454224,Sat Feb 14 20:42:55 +0700 2026,1751900367187804160,itslovew,itslovew,@sexieest,-,-,in,0,0,0,0,5973,0,-,https://x.com/itslovew/status/2022667876495454224,retweeted,2022222360775164109,sexieest,"RT @sexieest: warga indo tiap hari melawan penyakit sawit gila, kalau cuma ocehan knetz mah ibarat masuk telinga kanan keluar beli bakso"
2022668121329537116,Sat Feb 14 20:43:54 +0700 2026,1034641919958179840,lemorknade,딘.,@sexieest,-,-,in,0,0,0,0,5973,0,-,https://x.com/lemorknade/status/2022668121329537116,retweeted,2022222360775164109,sexieest,"RT @sexieest: warga indo tiap hari melawan penyakit sawit gila, kalau cuma ocehan knetz mah ibarat masuk telinga kanan keluar beli bakso"
2022668368285962586,Sat Feb 14 20:44:53 +0700 2026,772750082806390784,xoxojs_,Yuzi Ona,@sexieest,-,-,in,0,0,0,0,5973,0,-,https://x.com/xoxojs_/status/2022668368285962586,retweeted,2022222360775164109,sexieest,"RT @sexieest: warga indo tiap hari melawan penyakit sawit gila, kalau cuma ocehan knetz mah ibarat masuk telinga kanan keluar beli bakso"
2022668897040896008,Sat Feb 14 20:46:59 +0700 2026,1448616803140194306,introkamvret,gibran rakaGOONING,@sexieest,-,-,in,0,0,0,0,5973,0,-,https://x.com/introkamvret/status/2022668897040896008,retweeted,2022222360775164109,sexieest,"RT @sexieest: warga indo tiap hari melawan penyakit sawit gila, kalau cuma ocehan knetz mah ibarat masuk telinga kanan keluar beli bakso"
2022669502224515140,Sat Feb 14 20:49:23 +0700 2026,1617515303940018176,Mifta170,Mifta1737,@sexieest,-,-,in,0,0,0,0,5973,0,-,https://x.com/Mifta170/status/2022669502224515140,retweeted,2022222360775164109,sexieest,"RT @sexieest: warga indo tiap hari melawan penyakit sawit gila, kalau cuma ocehan knetz mah ibarat masuk telinga kanan keluar beli bakso"
2022669988012937314,Sat Feb 14 20:51:19 +0700 2026,1496325979090071552,Dandelyyyn,Lynn,@sexieest,-,-,in,0,0,0,0,5973,0,-,https://x.com/Dandelyyyn/status/2022669988012937314,retweeted,2022222360775164109,sexieest,"RT @sexieest: warga indo tiap hari melawan penyakit sawit gila, kalau cuma ocehan knetz mah ibarat masuk telinga kanan keluar beli bakso"
2022658356054491448,Sat Feb 14 20:05:05 +0700 2026,1529845721469710336,cashetalks,fai,@sexieest,-,-,in,0,0,0,0,5973,0,-,https://x.com/cashetalks/status/2022658356054491448,retweeted,2022222360775164109,sexieest,"RT @sexieest: warga indo tiap hari melawan penyakit sawit gila, kalau cuma ocehan knetz mah ibarat masuk telinga kanan keluar beli bakso"
2022884461390790956,Sun Feb 15 11:03:33 +0700 2026,1761234373243027456,kimcatoo,Kim,@tanyakanrl,-,-,in,0,0,0,0,7348,0,-,https://x.com/kimcatoo/status/2022884461390790956,retweeted,1965721959796257173,tanyakanrl,"RT @tanyakanrl: 💚 guys minta tolong buat viralin, pagi ini anak gajah tari meninggal, besar kemungkinan diracun, tahun lalu pun ada gajah kapten yg diracun serta dicuri belalainya, dan ini ulah mafia tanah dan pendatang yg make kawasan hutan sebagai ladang sawit dan pemukiman https://t.co/mYXzbQ6hNi"
2023076924013289751,Sun Feb 15 23:48:20 +0700 2026,3145692192,SAfiff,Suraya Afiff,@yaniarsim,-,-,in,0,0,0,0,6495,0,-,https://x.com/SAfiff/status/2023076924013289751,retweeted,2018227650054193603,yaniarsim,RT @yaniarsim: Nangkep koruptor Pidato Ngasih bantuan Pidato Nolak bantuan Pidato Tanam sawit Pidato Dikritik....Pidato Marah...Pidato Ujung2nya......Hai antek2 asing Padahal dia sendiri antek asing. Dialah Prabowo Sawitanto  Giliran nambah utang 832 T diem2 bae https://t.co/xrNm7YtJlN
2022895206845346070,Sun Feb 15 11:46:15 +0700 2026,1174747136,crystanousta,ꪔ̤̮✩𓍼𓈒 𓂂 𓏸🍉,@BuruhSiluman,-,-,in,0,0,0,0,17694,0,https://pbs.twimg.com/media/G77ZU0jbMAA-MQh.jpg,https://x.com/crystanousta/status/2022895206845346070,retweeted,1999274407630614802,BuruhSiluman,"RT @BuruhSiluman: Kompas hari ini. FYI, perkebunan sawit itu yg berwarna kuning. https://t.co/nNb97ltBi9"
2022871692805296202,Sun Feb 15 10:12:49 +0700 2026,289976069,mynewshub,MYNEWSHUB,-,-,Malaysia,in,55,273161,4123,58,2720,284,https://pbs.twimg.com/media/HBKvEw-aoAAIlrK.jpg,https://x.com/mynewshub/status/2022871692805296202,-,-,-,"Dear arun dorasamy . Dear waytha moorthy. Dear Rsn Jelutong and fellow hindu friends.  Ingat lagi kes Masjid Alor Pongsu pada 6 Mei 2025? Kalau ada yang terlupa, mai nak ingatkan semula.   Masjid Alor Pongsu dibesarkan. Pembinaan masjid masuk tanah sebelah, ladang kelapa sawit tu. Sikit je masuk.   Tapi tuan tanah berbangsa Cina komplen.  Selepas diukur, benar dakwaan tuan tanah. Ada sedikit binaan Masjid Alor Pongsu masuk ke tanah sebelah. Sikit sangat je pun. Rujuk gambar.   Apa tindakan pihak masjid dan Jabatan Agama?  Play victim? Tak mengaku masuk tanah sebelah?  Berkeras tak nak robohkan? Minta berunding? Minta tanah ganti? Minta pampasan?  TIDAK. KITA AKUI KESALAHAN ITU.  Apa yang berlaku, pihak masjid bincang dengan tuan tanah untuk beli tanah tersebut. Tuan tanah sudi jual, tapi bukan bahagian yang masjid tersilap masuk saja, tetapi keseluruhan tanah dia.  Harga dipinta, RM1.8 juta.  Semua orang Islam masa tu share kes ini sampai mendapat perhatian Sultan Perak. Sultan Perak bertitah, kutipan Jumaat minggu itu di masjid-masjid seluruh Perak harus diberi sebahagian kepada Masjid Alor Pongsu untuk beli tanah sebelah.  Malangnya titah Sultan Perak tidak sempat dilaksanakan. Kenapa?  Kerana umat Islam seluruh negara terus infaq serta merta tanpa tunggu hari Jumaat menjelma.  Kurang 36 jam, kutipan lebih RM2 juta diperoleh. Pihak masjid terus bayar tanah sebelah dan kini menjadi hak milik masjid termasuk sawit atas tanah tu.  Begitulah kisahnya.   Kredit to FB Mohd Fadhli salleh"
2023071575717908518,Sun Feb 15 23:27:05 +0700 2026,1761748916692029440,semangatdiriku,semangatX,@Eng_china5,-,-,in,0,94887,1939,25,21,20,https://pbs.twimg.com/tweet_video_thumb/HBNk3XXa0AElXu8.jpg,https://x.com/semangatdiriku/status/2023071575717908518,replied,2023059782744068592,Eng_china5,@Eng_china5 Pria solo dan pria sawit https://t.co/ofaH1KuEjH
2022725145438359939,Sun Feb 15 00:30:29 +0700 2026,1971604592942342145,avandelove,Haru Nana,@kompascom,#SaveTessoNilo,-,in,0,0,0,0,1248,0,-,https://x.com/avandelove/status/2022725145438359939,retweeted,1994773948979188068,kompascom,"RT @kompascom: Desakan publik lewat #SaveTessoNilo menyoroti habitat Gajah Sumatera yang kian tertekan akibat alih fungsi lahan dan aktivitas ilegal.   Di kawasan yang seharusnya menjadi rumah mereka, banyak area telah berubah menjadi kebun sawit sehingga ruang hidup gajah makin menyempit.  Pemerintah menyampaikan bahwa restorasi Taman Nasional Tesso Nilo terus berjalan dan Satgas Penertiban Kawasan Hutan (PKH) dibentuk untuk memulihkan kawasan tersebut sebagai habitat gajah.  Baca di: https://t.co/7qP8UC79ln  < #TessoNilo #Gajah ##infografik"
2022964083230933229,Sun Feb 15 16:19:56 +0700 2026,1553692563261071362,RenLevy2,Ren Levy,@mandikecil,-,-,in,0,0,0,0,11739,0,-,https://x.com/RenLevy2/status/2022964083230933229,retweeted,2019380745090003074,mandikecil,"RT @mandikecil: Pemerintah kontol, MBG kontol, sawit kontol, hilirisasi nikel kontol, zionis kontol, dewasa kontol, cinta-cintaan kontol, mobile legends kontol"
2022864154391122353,Sun Feb 15 09:42:52 +0700 2026,1993332705153691648,adekseonghyeonn,yie preman,-,-,-,in,235,122292,15185,98,4382,1206,https://pbs.twimg.com/media/HBKoN4GbUAAov_H.jpg,https://x.com/adekseonghyeonn/status/2022864154391122353,-,-,-,"cintaku kepadamu bagaikan kisah prabowo dengan sawit. menyebar luas dimana-mana, hingga ke pelosok negeri. dimana ada lahan kosong, itu pasti ada sawit. oh, sayangku sawit yang kucinta. https://t.co/Pm8hA9KQ5P"
2023345923041169678,Mon Feb 16 17:37:14 +0700 2026,1725066648707813376,ohlalababy0606,"RIP, my cat",@tempodotco,#TempoThread,in the middle of nowhere,in,0,0,0,0,38952,0,-,https://x.com/ohlalababy0606/status/2023345923041169678,retweeted,1877347362806411419,tempodotco,"RT @tempodotco: #TempoThread   Presiden Prabowo berencana memperluas lahan sawit dan mengorbankan pohon hutan.   Katanya, sawit juga pohon yang dapat menyerap karbondioksida🌳  Tapi, emang pohon sawit dan pohon hutan itu beneran sama, ya?🤷‍♀️  A Thread https://t.co/fpdzLynOZD"
2023178034933834112,Mon Feb 16 06:30:07 +0700 2026,760152803020906496,MalinParmato7,"Rizky Ferian, S.P., Malin Parmato",@NarasiNewsroom,-,Kota Payakumbuh,in,0,0,0,0,10241,0,-,https://x.com/MalinParmato7/status/2023178034933834112,retweeted,1832292065457344906,NarasiNewsroom,"RT @NarasiNewsroom: Sebuah video mengharukan yang memperlihatkan pertemuan seorang ibu dengan buah hatinya di balik jeruji tahanan, viral di media sosial.  Ibu tersebut, Tina Rambe, terlihat memeluk erat anak balitanya. Ia ditangkap karena menolak pengoperasian pabrik kelapa sawit di Kabupaten Labuhanbatu, Sumatera Utara, pada Senin (20/5/2024) lalu.  Kala itu, ratusan warga Kelurahan Pulopadang, Kecamatan Rantau Utara, Kabupaten Labuhanbatu, melakukan aksi menolak pengoperasian Pabrik Kelapa Sawit (PKS) PT PPSP karena lokasinya berdekatan dengan pemukiman mereka. Warga khawatir pabrik itu menyebabkan pencemaran lingkungan dan kebisingan dari mesin-mesin yang dioperasikan.  Dalam video yang viral itu, terlihat Sang Ibu (Tina Rambe) menahan tangis sambil mencium dan memeluk buah hatinya, sambil tetap berusaha menenangkannya. ""Jangan sedih,"" ucapnya seraya menghapus air mata di pipi sang anak.  | Narasi Daily"
2023379709158138175,Mon Feb 16 19:51:29 +0700 2026,1188487693316943872,Hipocrishitt,♿,-,-,soc,in,18,88079,7404,49,1122,112,https://pbs.twimg.com/media/HBR9HyWa4AAJTuD.jpg,https://x.com/Hipocrishitt/status/2023379709158138175,quoted,2023363114125926859,coffebit,2. Makan sawit https://t.co/bKvFaiFLF5
2023234495751868623,Mon Feb 16 10:14:28 +0700 2026,1050561142165131264,Kookphorriaa,kookphoria⁷💜,@tanyakanrl,-,"Bali, Indonesia",in,0,0,0,0,7348,0,-,https://x.com/Kookphorriaa/status/2023234495751868623,retweeted,1965721959796257173,tanyakanrl,"RT @tanyakanrl: 💚 guys minta tolong buat viralin, pagi ini anak gajah tari meninggal, besar kemungkinan diracun, tahun lalu pun ada gajah kapten yg diracun serta dicuri belalainya, dan ini ulah mafia tanah dan pendatang yg make kawasan hutan sebagai ladang sawit dan pemukiman https://t.co/mYXzbQ6hNi"
2023338263029952957,Mon Feb 16 17:06:48 +0700 2026,1915314237058293760,QueenImaIsBack,Salima; Majene-Gane-Kaur 🌶️,-,-,-,in,97,244494,15838,66,5866,279,-,https://x.com/QueenImaIsBack/status/2023338263029952957,quoted,2023324560846975131,0tk0il,Jangan pernah maafkan mafia sawit minyak goreng yg berhasil membuat pemerintah diem aja mengatur minyak sawit goreng mereka dr tadinya CUMA 24-28 RIBU SAJA PER DUA LITER skrg EMPAT PULUH RIBU SEJAK 2023
2023293616089952394,Mon Feb 16 14:09:23 +0700 2026,1740764198475575296,salunanulas,saluna,@tanyakanrl,-,-,in,0,0,0,0,7348,0,-,https://x.com/salunanulas/status/2023293616089952394,retweeted,1965721959796257173,tanyakanrl,"RT @tanyakanrl: 💚 guys minta tolong buat viralin, pagi ini anak gajah tari meninggal, besar kemungkinan diracun, tahun lalu pun ada gajah kapten yg diracun serta dicuri belalainya, dan ini ulah mafia tanah dan pendatang yg make kawasan hutan sebagai ladang sawit dan pemukiman https://t.co/mYXzbQ6hNi"
2023295751594573855,Mon Feb 16 14:17:52 +0700 2026,1322439896657666048,RICHGIRLISA,CŁÆ,-,-,-,in,7,54666,5915,25,998,31,https://pbs.twimg.com/media/HBQwwyvagAA6crW.jpg,https://x.com/RICHGIRLISA/status/2023295751594573855,quoted,2023237099911102707,insidefolkative,"But wait... Keindahan Alam yg mana ya? kan udah pada digeruk semua, coba ganti deh jadi keindahan perkebunan sawit. https://t.co/H9QJmd8voe"
2023665235421524059,Tue Feb 17 14:46:04 +0700 2026,812264314186797056,Daniellanisa,Daniella,-,#knetz;#Knetz;#SEAblings;#SEAblingsAgainstRacism,Bali,in,48,233863,7607,60,1009,369,-,https://x.com/Daniellanisa/status/2023665235421524059,-,-,-,"Cuitan dan keasbunan #knetz vs seablings “semiskin miskinnya indo, kita masih punya tanah buat kuburin myt, gadimasukin ke toples”🙏🏻  ""dimasukin toples itu myt apa rengginang?""  “kalian tinggal di hutan ya?” “kita juga maunya gitu tp sekarang udah jadi sawit😭”  knetz: (post foto kulit indo yg katanya gelap)  indo: “kita juga punya manusia silver🤣”  knetz: UMR kalian tuh kecil cuma 25jt  indo: salah itu kurang komanya harusnya 2,5jt aja😭  knetz: pemerintahan kalian noh jelek!  indo: makasih udah speakup🙏🏻  Keasbunan apa lagi yang menurut kalian paling gong? 🤣  #Knetz #SEAblings #SEAblingsAgainstRacism"
2023746390875419110,Tue Feb 17 20:08:33 +0700 2026,1912306655766933507,jhonsitorus_19,Jhon Sitorus,-,-,-,in,7,119435,5518,52,2337,151,-,https://x.com/jhonsitorus_19/status/2023746390875419110,quoted,2023553693925384627,Dahnilanzar,"Logikanya ya, kalo denda sawit ilegal itu benar ada Rp 300 Triliun, maka seharusnya anggaran pendidikan yang 769 Triliun tidak diganggu oleh proyek MBG.  Jadi, denda sawit ilegal itu kalian kemanakan? Masuk kantong siapa?  Makasih lho anda sudah membuka sendiri 😅"
2023786074343162110,Tue Feb 17 22:46:14 +0700 2026,235257801,vbxyz,vbxyz,@yaniarsim,-,JKT. BDO. DIY. Indonesia ,in,0,0,0,0,6497,0,-,https://x.com/vbxyz/status/2023786074343162110,retweeted,2018227650054193603,yaniarsim,RT @yaniarsim: Nangkep koruptor Pidato Ngasih bantuan Pidato Nolak bantuan Pidato Tanam sawit Pidato Dikritik....Pidato Marah...Pidato Ujung2nya......Hai antek2 asing Padahal dia sendiri antek asing. Dialah Prabowo Sawitanto  Giliran nambah utang 832 T diem2 bae https://t.co/xrNm7YtJlN
2023789875749941665,Tue Feb 17 23:01:21 +0700 2026,1980053392740511744,Yuyoprim,Yuu Yoo,@aiukimaru,-,-,in,0,0,0,0,1599,0,-,https://x.com/Yuyoprim/status/2023789875749941665,retweeted,2011748701795205378,aiukimaru,"RT @aiukimaru: ""Nanti ada lima layar. Member dibawa dari atas, jadi di lagu ON kita bisa praktek koreo memutar. Begitu lagu selesai, drum diangkut keluar.""  ""Berarti di IDOL, penarinya muncul dari tiga arah?""  ""Nah, cocok. Terus sebelah sana masih ada ruang kosong, kan? Kita bisa tanami sawit."" https://t.co/dQUqRwxwN0"
2023640325005443078,Tue Feb 17 13:07:05 +0700 2026,181191888,ACHMADSUHAWI,ACHMAD SUHAWI,@yaniarsim,-,indonesia raya,in,0,0,0,0,6495,0,-,https://x.com/ACHMADSUHAWI/status/2023640325005443078,retweeted,2018227650054193603,yaniarsim,RT @yaniarsim: Nangkep koruptor Pidato Ngasih bantuan Pidato Nolak bantuan Pidato Tanam sawit Pidato Dikritik....Pidato Marah...Pidato Ujung2nya......Hai antek2 asing Padahal dia sendiri antek asing. Dialah Prabowo Sawitanto  Giliran nambah utang 832 T diem2 bae https://t.co/xrNm7YtJlN
2023626908613722254,Tue Feb 17 12:13:46 +0700 2026,1752927457135710208,Jeffereus,ؘ,-,-,"I, Jeff A. Northen.",in,116,78825,7970,58,1920,438,https://pbs.twimg.com/media/HBVd8cpbcAIo-FB.jpg,https://x.com/Jeffereus/status/2023626908613722254,-,-,-,"Mencintai dirimu bagai prabowo mencintai sawitnya, ribuan lahan kosong akan ku jadikan sawit untukmu my iting. Aku bisa berantem sama mark kalau berani, tapi mark pakin bukan marklee. Aduh cantiknya terimalah cintaku. https://t.co/qhHWLjX3K9"
2023570871118688620,Tue Feb 17 08:31:06 +0700 2026,1260936807371296774,tracebacks,syupesya 📚📖📚,@mandikecil,-,-,in,0,0,0,0,11738,0,-,https://x.com/tracebacks/status/2023570871118688620,retweeted,2019380745090003074,mandikecil,"RT @mandikecil: Pemerintah kontol, MBG kontol, sawit kontol, hilirisasi nikel kontol, zionis kontol, dewasa kontol, cinta-cintaan kontol, mobile legends kontol"
2023618387558240351,Tue Feb 17 11:39:55 +0700 2026,1215279392017932288,Seobboo,🌴 V I E L ˖ 𖧧 RUDE ★,@yappingfess,-,-,in,1,15835,1231,5,32,8,https://pbs.twimg.com/media/HBVWMyBbcAIoMP_.jpg,https://x.com/Seobboo/status/2023618387558240351,replied,2023609468919918942,yappingfess,@yappingfess Jenis kelamin sawit https://t.co/VZzZb4Y9qD
2023862814411296919,Wed Feb 18 03:51:11 +0700 2026,2009233885650145281,86Jamaica52578,Jamaica 86,@indepenSumatera,-,-,in,0,0,0,0,7136,0,-,https://x.com/86Jamaica52578/status/2023862814411296919,retweeted,2013629094752329933,indepenSumatera,RT @indepenSumatera: Ini sih bener bener gila menurut gua 😡😡😡 Papua yang begitu indah sekarang sudah berubah jadi sawit💔🥀 https://t.co/rK2MV8UdvE
2023981831121760293,Wed Feb 18 11:44:06 +0700 2026,1619033226919682048,txtanomali,txtanomali,-,-,Brainrot,in,74,744339,24009,108,2670,983,-,https://x.com/txtanomali/status/2023981831121760293,-,-,-,"Komenan knetz vs SEAblings: “semiskin miskinnya indo, kita masih punya tanah buat kuburin myt, gadimasukin ke toples”🙏🏻  “kalian tinggal di hutan ya?” “kita juga maunya gitu tp sekarang udah jadi sawit😭”  knetz: (post foto kulit indo yg katanya gelap) indo: “kita juga punya manusia silver🤣”  “knetz: UMR kalian tuh kecil cuma 25jt indo: salah itu kurang komanya harusnya 2,5jt aja😭”  “knetz: pemerintahan kalian noh jelek! indo: makasih udah speakup🙏🏻”  gakuat, yg sara n jelek lainnya stop ya🙏🏻"
2024009922103701546,Wed Feb 18 13:35:44 +0700 2026,1356985516172926977,Skrursula,I don't know what to do anymore,@sisilainpetrik,-,-,in,0,0,0,0,9041,0,-,https://x.com/Skrursula/status/2024009922103701546,retweeted,2015399215883809160,sisilainpetrik,RT @sisilainpetrik: 2023: Lengah dikit jadi Mixue 2024: Lengah dikit jadi Tomoro 2025: Lengah dikit jadi Sawit 2026: Lengah dikit jadi dapur MBG
2023941455086289338,Wed Feb 18 09:03:40 +0700 2026,1931372491295100928,Zo_2419,Zo,@tempodotco,#TempoThread,-,in,0,0,0,0,38952,0,-,https://x.com/Zo_2419/status/2023941455086289338,retweeted,1877347362806411419,tempodotco,"RT @tempodotco: #TempoThread   Presiden Prabowo berencana memperluas lahan sawit dan mengorbankan pohon hutan.   Katanya, sawit juga pohon yang dapat menyerap karbondioksida🌳  Tapi, emang pohon sawit dan pohon hutan itu beneran sama, ya?🤷‍♀️  A Thread https://t.co/fpdzLynOZD"
2023828183066591655,Wed Feb 18 01:33:34 +0700 2026,1525880650829467648,intinyadeh,intinyadeh,-,#intinyadeh;#sawityowit,di ujung lidah tapi gak keluar,in,64,756699,14285,99,1365,440,-,https://x.com/intinyadeh/status/2023828183066591655,quoted,2023288306868592928,vindestwitt,"#intinyadeh memasuki bulan puasa, Vindes ngajakin main #sawityowit (sahur with your twitter)  Tapi krn mengandung kata ""sawit"" yg jd makin sensitif sejak bencana Sumatra + kata ""nyawit"" sekarang udh jd istilah baru + Desta dulu ikut kampanye Prabowo pas Pilpres, tweetnya jd rame."
2024515942177525811,Thu Feb 19 23:06:28 +0700 2026,345277774,AgnezLee,Agnez Lee,@baseconvo,-,-,in,0,3860,198,0,0,0,-,https://x.com/AgnezLee/status/2024515942177525811,replied,2024506795935326621,baseconvo,"@baseconvo Wahhh udh ditandain, bentar lg jd juragan sawit nder."
2024607434657161515,Fri Feb 20 05:10:02 +0700 2026,83070449,Damarholic,DAMAR PENGGARON,@sexieest,-,"Semarang, Indonesia",in,0,0,0,0,5975,0,-,https://x.com/Damarholic/status/2024607434657161515,retweeted,2022222360775164109,sexieest,"RT @sexieest: warga indo tiap hari melawan penyakit sawit gila, kalau cuma ocehan knetz mah ibarat masuk telinga kanan keluar beli bakso"
2024548065529778573,Fri Feb 20 01:14:07 +0700 2026,1304362528529555458,Dinooleaf,Leafff,@tanyakanrl,-,-,in,0,0,0,0,7352,0,-,https://x.com/Dinooleaf/status/2024548065529778573,retweeted,1965721959796257173,tanyakanrl,"RT @tanyakanrl: 💚 guys minta tolong buat viralin, pagi ini anak gajah tari meninggal, besar kemungkinan diracun, tahun lalu pun ada gajah kapten yg diracun serta dicuri belalainya, dan ini ulah mafia tanah dan pendatang yg make kawasan hutan sebagai ladang sawit dan pemukiman https://t.co/mYXzbQ6hNi"
2024836351334678894,Fri Feb 20 20:19:40 +0700 2026,872923164472262656,wisheartss,ecaa🕊️ | kinda ia,-,-,-,in,17,2601,289,23,72,5,https://pbs.twimg.com/ext_tw_video_thumb/2024836309412687872/pu/img/Ay023lRLzHq_aL7t.jpg,https://x.com/wisheartss/status/2024836351334678894,-,-,-,"makasih ide nya kak, semoga banyak yang cinta lagu rude seperti anu mencintai sawit🥰🙏🏻 https://t.co/3zmq5eFHw6"
